category,datetime,headline,id,image,related,source,summary,url
company,1616763600,Cerner Announces Quarterly Dividend,66423738,https://s.yimg.com/uu/api/res/1.2/7NUZI1Be_26I7G1.JG41DA--~B/aD0yNDA7dz05NzY7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/globenewswire.com/88d57294f6aa8a991537adc024a67a53,CERN,Yahoo,"KANSAS CITY, Mo., March 26, 2021 (GLOBE NEWSWIRE) -- Cerner Corporation (Nasdaq: CERN), a global health care technology company, today announced that its Board of Directors declared a cash dividend to stockholders of $0.22 per issued and outstanding share. The cash dividend will be payable on April 20, 2021, to shareholders of record as of the close of business on April 6, 2021. Cerner intends to pay regular quarterly cash dividends, with future declarations subject to Board approval and their determination that the declaration of dividends remains in the best interests of Cerner and its shareholders. The decision of whether to pay future dividends and the amount of any such dividends will be based on the company's financial position, results of operations, cash flows, capital requirements, applicable law and any other factors the Board may deem relevant. About Cerner Cerner Corporation’s health technologies connect people and information systems in thousands of contracted provider facilities worldwide dedicated to creating smarter and better care for individuals and communities. Recognized globally for innovation, Cerner assists clinicians in making care decisions and assists organizations in managing the health of their populations. The company also offers an integrated clinical and financial system to help manage day-to-day revenue functions, as well as a wide range of services to support clinical, financial and operational needs, focused on people. For more information, visit Cerner.com, The Cerner Blog or connect on Facebook, Instagram, LinkedIn, Twitter or The Cerner Podcast. Nasdaq: CERN. Health care is too important to stay the same. All statements in this press release that do not directly and exclusively relate to historical facts constitute forward-looking statements. These forward-looking statements are based on the current beliefs, expectations and assumptions of Cerner's management with respect to future events and are subject to a number of significant risks and uncertainties. It is important to note that Cerner's performance, and actual results, financial condition or business could differ materially from those expressed in such forward-looking statements. The words ""intends,"" ""future,"" or the negative of these words, variations thereof or similar expressions are intended to identify such forward-looking statements. For example, our forward-looking statements include statements regarding future dividends. Factors that could cause or contribute to such differences include, but are not limited to the extent to which the COVID-19 pandemic and measures taken in response thereto could adversely affect our financial condition, future bookings and results of operations; the possibility of interruption at our data centers or client support facilities, or those of third parties with whom we have contracted (such as public cloud providers), that could expose us to significant costs and reputational harm; the possibility of increased expenses, exposure to legal claims and regulatory actions and reputational harm associated with a cyberattack or other breach in our IT security or the IT security of third parties on which we rely; potential claims for system errors and warranties or significant costs and reputational harm related to product and service-related liabilities; material adverse resolution of legal proceedings or other claims or reputational harm stemming from negative publicity related to such claims or legal proceedings; risks associated with our global operations, including without limitation greater difficulty in collecting accounts receivable; significant competition and our ability to anticipate or respond quickly to market changes, changing technologies and evolving pricing and deployment methods and to bring competitive new solutions, devices, features and services to market in a timely fashion; risks inherent with business acquisitions, strategic investments, collaborations and the failure to achieve projected synergies, or divestitures; managing growth in the new markets in which we offer solutions, health care devices or services; long sales cycles for our solutions and services; risks related to our dependence on strategic relationships and third party suppliers, including any impact to such supplier’s business resulting from the COVID-19 pandemic; risks associated with the loss or recruitment and retention of key personnel or the failure to successfully develop and execute succession planning to assure transitions of key associates and their knowledge, relationships and expertise; inability to achieve expected operating efficiencies and sustain or improve operating expense reductions or business disruptions or adverse tax consequences associated with restructuring, realignment and costs reduction activities; changing political, economic and regulatory influences, which could impact the purchasing practices and operations of our clients and increase costs to deliver compliant solutions and services; non-compliance with laws, regulations or certain industry initiatives or failure to deliver solutions or services that enable our clients to comply with laws or regulations applicable to their businesses; risks inherent in contracting with government clients, including without limitation, complying with strict compliance and disclosure obligations, navigating complex procurement rules and processes, and defending against bid protests; volatility and disruption resulting from global economic or market conditions, including the impact from the COVID-19 pandemic; risks associated with our outstanding and future indebtedness, such as compliance with restrictive covenants, which may limit our flexibility to operate our business; risk that our capital allocation strategy will not be fully implemented or enhance long-term shareholder value; changes in tax laws, regulations or guidance that could adversely affect our tax position and/or challenges to our tax positions in the U.S. and non-U.S. countries; the potential for losses resulting from asset impairment charges; potential variations in our sales forecasts compared to actual sales; risks that our revenue growth may be lower than anticipated and/or that the mix of revenue shifts to low margin revenue; variations in our quarterly operating results; and risks associated with fluctuations in foreign currency exchange rates. Additional discussion of these and other risks, uncertainties and factors affecting Cerner's business is contained in Cerner's filings with the Securities and Exchange Commission. The reader should not place undue reliance on forward-looking statements, since the statements speak only as of the date that they are made. Except as required by law, Cerner undertakes no obligation to update or revise forward-looking statements to reflect changed assumptions, the occurrence of unanticipated events, or changes in our business, results of operations or financial condition over time. Investor Contact:Allan Kells, (816) 201-2445, akells@cerner.com Media Contact:Stephanie Greenwood, Media Relations, stephanie.greenwood@cerner.com",https://finnhub.io/api/news?id=57d23bce5dee7ccd70c727b219a16b5a2fee946ef7d5179c7548e72d093f5bbc
company,1616749200,Cerner Announces Quarterly Dividend,66462329,,CERN,GlobeNewswire,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=e26b5e9c786734d300dd84640f9643bbe00fa456d3c1ae5aef83e436bda9bfe3
company,1616713067,Wide-Moat Stocks On Sale - The April 2021 Heat Map,64867763,https://static.seekingalpha.com/uploads/2021/3/25/48383446-16166833568697844.png,CERN,SeekingAlpha,Our 3-step process focuses on wide-moat stocks (as per Morningstar’s rating). We are only interested in those targets that are attractively valued in historical comparison.,https://finnhub.io/api/news?id=597a9f3a5da974ca7cb0e6cdb4fe64ba81001040fb53ec0ba0f6267864c1ad86
company,1616690580,"Cerner Corp. stock rises Thursday, outperforms market",65174026,https://images.mktw.net/im-220105/social,CERN,MarketWatch,"Shares of Cerner Corp. inched 0.63% higher to $72.28 Thursday, on what proved to be an all-around favorable trading session for the stock market, with the...",https://finnhub.io/api/news?id=1cec01858aeb341f8187234553fba21377682fb7fafc4ac84992da4cbb77e30d
company,1616604180,"Cerner Corp. stock rises Wednesday, outperforms market",64836117,https://images.mktw.net/im-220105/social,CERN,MarketWatch,"Shares of Cerner Corp. inched 0.14% higher to $71.83 Wednesday, on what proved to be an all-around rough trading session for the stock market, with the S&P...",https://finnhub.io/api/news?id=727c49773f8d556d00a42f9139eb24a62595e33aca3c35f00bbf57a77cc2522e
company,1616517780,Cerner Corp. stock outperforms market despite losses on the day,64816425,https://images.mktw.net/im-220105/social,CERN,MarketWatch,"Shares of Cerner Corp. shed 0.33% to $71.73 Tuesday, on what proved to be an all-around grim trading session for the stock market, with the S&P 500 Index...",https://finnhub.io/api/news?id=0d926126fed0ab11e7a91b0e937f8859bad601a073331b152b1e64ff45b7338d
company,1616440140,Cerner Mourns the Passing of Long-Time Board Member Linda M. Dillman,66423742,https://s.yimg.com/uu/api/res/1.2/7NUZI1Be_26I7G1.JG41DA--~B/aD0yNDA7dz05NzY7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/globenewswire.com/88d57294f6aa8a991537adc024a67a53,CERN,Yahoo,"KANSAS CITY, Mo., March 22, 2021 (GLOBE NEWSWIRE) -- It is with tremendous sadness that Cerner Corporation (NASDAQ: CERN) announces that Linda M. Dillman, a long-time and trusted board member, passed away on Saturday, March 13. ""We are deeply saddened by the sudden passing of Linda,"" said Brent Shafer, Chairman and CEO, Cerner Corporation. ""Linda was an excellent advisor, colleague and friend. She brought great enthusiasm and warmth to our discussions, and she will be greatly missed."" Dillman had a well-credentialed career including key roles at Walmart, Inc., Hewlett-Packard, and QVC, Inc. About CernerCerner’s health technologies connect people and information systems at thousands of contracted provider facilities worldwide dedicated to creating smarter and better care for individuals and communities. Recognized globally for innovation, Cerner assists clinicians in making care decisions and assists organizations in managing the health of their populations. The company also offers an integrated clinical and financial system to help manage day-to-day revenue functions, as well as a wide range of services to support clinical, financial and operational needs, focused on people. For more information, visit Cerner.com, The Cerner Blog or connect on Facebook, Instagram, LinkedIn, Twitter or The Cerner Podcast. Nasdaq: CERN. Health care is too important to stay the same. Media Contacts: Stephanie Greenwood, Cerner, stephanie.greenwood@cerner.com",https://finnhub.io/api/news?id=67af889918c0f22a38033b4558a5ea53b91d3716561a1fb51cd91d8f25cce018
company,1616431380,"Cerner Corp. stock rises Monday, still underperforms market",64796812,https://images.mktw.net/im-220105/social,CERN,MarketWatch,"Shares of Cerner Corp. inched 0.03% higher to $71.97 Monday, on what proved to be an all-around great trading session for the stock market, with the S&P 500...",https://finnhub.io/api/news?id=c564f2db344a3ecafe9405ce804df7cd388599b79847982b976c243fccfe8de1
company,1616425740,Cerner Mourns the Passing of Long-Time Board Member Linda M. Dillman,66462333,,CERN,GlobeNewswire,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=fabc10c6e7ac057498eabce8fa341495e9f01f49555826954e46c1d235a6d5f0
company,1616228017,Can You Imagine How Cerner's (NASDAQ:CERN) Shareholders Feel About The 40% Share Price Increase?,66423745,https://s.yimg.com/uu/api/res/1.2/YCTQAAaTQd24fXe7eLAeOQ--~B/aD00MzI7dz0xMTk0O2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/simply_wall_st__316/8e4ccfff9d65315feb5142c582659a19,CERN,Yahoo,"When you buy and hold a stock for the long term, you definitely want it to provide a positive return. But more than...",https://finnhub.io/api/news?id=7d966dbbd146b8d1ef90e4cf78148161cc1b07c26b6449280c3db9291e376c06
